gene_name,sample_id,TPM
HNRNPC,27561,10601.990488918529
HNRNPC,27562,5890.02314647829
HNRNPC,27563,12921.521010234552
HNRNPC,27564,10346.360619502178
HNRNPC,27565,9498.370574996154
HNRNPC,27566,4017.4603995774787
HNRNPC,27567,8128.3533147764165
HNRNPC,27568,13869.068089679884
HNRNPC,27569,5721.164622457431
HNRNPC,27570,7105.034567596206
HNRNPC,27571,15376.670256301406
HNRNPC,27586,6283.27749608419
HNRNPC,27587,10883.552308131828
HNRNPC,27588,7879.745107854329
HNRNPC,27589,15007.71660497089
HNRNPC,27590,13306.695320282208
HNRNPC,27591,19645.986872594047
HNRNPC,27592,12388.289237088144
HNRNPC,27593,13554.111277400043
HNRNPC,27594,7806.222892006408
HNRNPC,27595,5604.740860408981
HNRNPC,27596,11377.979427355222
HNRNPC,27597,7200.209936867801
HNRNPC,27680,5440.763398612145
HNRNPC,27681,10857.73515985352
HNRNPC,27682,10052.733998361828
HNRNPC,27683,13676.61433756687
HNRNPC,27684,8285.019757714539
HNRNPC,27685,17459.338092904974
HNRNPC,27686,9386.367044750707
HNRNPC,27687,15097.455208720401
HNRNPC,27688,6183.0970158002065
HNRNPC,27689,3920.5807992890477
HNRNPC,27690,8473.85567206749
HNRNPC,27691,11943.866763484022
HNRNPC,27692,14960.477836821958
HNRNPC,27693,8554.963937388691
HNRNPC,27694,6916.690053544766
HNRNPC,27695,16762.122479449852
HNRNPC,27696,8459.000489461307
HNRNPC,27697,11403.833071817413
HNRNPC,27698,6323.572591229794
HNRNPC,27699,11023.688639388283
HNRNPC,27714,16273.647864237251
HNRNPC,27715,7680.224263096297
HNRNPC,27716,9639.292335362672
HNRNPC,27717,8031.722436245247
HNRNPC,27718,8779.169247427162
HNRNPC,27719,10147.397523458767
HNRNPC,27720,5332.800973484789
HNRNPC,27721,14048.434937246535
HNRNPC,27722,8310.99701690048
HNRNPC,27723,10371.011748510253
HNRNPC,27724,7377.631215669477
HNRNPC,27725,2139.2856752884613
HNRNPC,27808,9786.404875430784
HNRNPC,27809,5619.333506420865
HNRNPC,27810,6561.114240822631
HNRNPC,27811,4547.129937256337
HNRNPC,27812,11970.733532991566
HNRNPC,27813,3965.188892249322
HNRNPC,27814,17911.495319950624
HNRNPC,27815,7948.322676214057
HNRNPC,27816,12248.367502029045
HNRNPC,27817,7378.601006881555
HNRNPC,27818,12234.663881311983
HNRNPC,27819,16459.938192932
HNRNPC,27820,10187.063315506644
HNRNPC,27821,5728.107913215014
HNRNPC,27822,8233.697714020753
HNRNPC,27823,12905.23417136898
HNRNPC,27824,6406.395504032496
HNRNPC,27825,4412.92178754332
HNRNPC,27826,10978.431391438353
HNRNPC,27827,7434.875366401151
HNRNPC,27842,8383.768469705314
HNRNPC,27843,10803.479907959047
HNRNPC,27844,6965.973517057123
HNRNPC,27845,9589.941662052022
HNRNPC,27846,14267.579298326116
HNRNPC,27847,6208.158344741811
HNRNPC,27848,10157.710247829467
HNRNPC,27849,14065.980581879965
HNRNPC,27850,7798.1508480076445
HNRNPC,27851,6207.004440048434
HNRNPC,27852,16231.464858833357
HNRNPC,27853,9970.941148421469
HNRNPC,28832,5716.521433404843
HNRNPC,28833,5587.620141617606
HNRNPC,28834,5923.746752475112
HNRNPC,28835,11121.797786738658
HNRNPC,28836,12638.660463559407
HNRNPC,28837,12774.843007232992
HNRNPC,28838,10250.497345532445
HNRNPC,28839,11920.840421267878
HNRNPC,28840,11951.052959125294
HNRNPC,28841,12995.173516761788
HNRNPC,28842,6632.380951692887
HNRNPC,28843,6786.7283971332645
HNRNPC,28844,5823.610969093926
HNRNPC,28845,11793.008791968785
HNRNPC,28846,9019.78398729968
HNRNPC,28847,8084.458828453223
HNRNPC,28848,6184.58449086012
HNRNPC,28849,9709.511462006016
HNRNPC,28850,9094.755830250084
HNRNPC,28851,8392.269708639451
HNRNPC,28866,12671.490893837868
HNRNPC,28867,19565.789404156243
HNRNPC,28868,12350.179849705904
HNRNPC,28869,3057.1114247107166
HNRNPC,28870,7735.040904500626
HNRNPC,28871,12894.203403316744
HNRNPC,28872,6791.277317414738
HNRNPC,28873,10925.199307620305
HNRNPC,28874,15855.767975996756
HNRNPC,28875,7976.450687052841
HNRNPC,28876,11735.09942474006
HNRNPC,28877,4684.312805927985
HNRNPC,28960,12149.338788943502
HNRNPC,28961,10052.207322415785
HNRNPC,28962,6537.312508246237
HNRNPC,28963,3586.9281934428222
HNRNPC,28964,6851.253930303436
HNRNPC,28965,7071.780288855065
HNRNPC,28966,7406.694794241547
HNRNPC,28967,16398.15523837973
HNRNPC,28968,9894.521674709744
HNRNPC,28969,12669.047220999017
HNRNPC,28970,9373.50969107232
HNRNPC,28971,13631.795660134843
HNRNPC,28972,9167.535919567135
HNRNPC,28973,8731.854091540248
HNRNPC,28974,8762.842296316638
HNRNPC,28975,9013.596738216354
HNRNPC,28976,10143.51059160666
HNRNPC,28977,16243.390572535383
HNRNPC,28978,8852.520956881868
HNRNPC,28979,7109.955540865887
HNRNPC,28994,4561.941976928609
HNRNPC,28995,9444.698987338832
HNRNPC,28996,9819.587335801485
HNRNPC,28997,13794.190337427188
HNRNPC,28998,7120.5579213656165
HNRNPC,28999,12052.14580807623
HNRNPC,29000,16633.243475538533
HNRNPC,29001,7213.782791372438
HNRNPC,29002,8386.586816826126
HNRNPC,29003,9929.13658311683
HNRNPC,29004,14662.276848604148
HNRNPC,29088,8441.978279822999
HNRNPC,29089,6621.767360494172
HNRNPC,29090,4653.276597767348
HNRNPC,29091,7680.268566561433
HNRNPC,29092,17288.565657569314
HNRNPC,29093,9003.11407969584
HNRNPC,29094,8036.879714935634
HNRNPC,29095,13563.010657134639
HNRNPC,29096,9516.699291592435
HNRNPC,29097,6173.421793492287
