gene_name,sample_id,TPM
HNRNPA1,26820,14.609662501815954
HNRNPA1,26821,14.058114115466388
HNRNPA1,26822,14.221873751687292
HNRNPA1,26823,15.411225699573315
HNRNPA1,26824,13.930456996501869
HNRNPA1,26825,13.388792843079521
HNRNPA1,26826,13.287488437985722
HNRNPA1,26827,13.74333800616568
HNRNPA1,26828,13.396667566587498
HNRNPA1,26829,14.305398958448514
HNRNPA1,26912,14.085230139143004
HNRNPA1,26913,13.492670506708727
HNRNPA1,26914,13.352997178324992
HNRNPA1,26915,14.026885941898888
HNRNPA1,26916,13.198190678961328
HNRNPA1,26917,13.852988891337514
HNRNPA1,26918,12.719346323023696
HNRNPA1,26919,13.342801866678466
HNRNPA1,26920,14.449753881219475
HNRNPA1,26921,13.950837966275055
HNRNPA1,26922,14.69586057671603
HNRNPA1,26923,13.47896628708392
HNRNPA1,26924,14.109367565623227
HNRNPA1,26925,14.355429476463737
HNRNPA1,26926,13.824832697478396
HNRNPA1,26927,14.78570789589522
HNRNPA1,26928,13.589567188129756
HNRNPA1,26929,14.169919643953609
HNRNPA1,26930,13.55671760314809
HNRNPA1,26946,13.219913619722982
HNRNPA1,26947,13.20112594850169
HNRNPA1,26948,13.714145567724856
HNRNPA1,26949,12.006864954333283
HNRNPA1,26950,12.926797314428647
HNRNPA1,26951,15.213500081694692
HNRNPA1,26952,14.425266788338135
HNRNPA1,26953,13.510865234847415
HNRNPA1,26954,14.27544657499435
HNRNPA1,26955,13.753475488786037
HNRNPA1,26956,13.276181309979219
HNRNPA1,26957,13.659904148777914
HNRNPA1,27040,13.69769162497856
HNRNPA1,27042,13.825426136878606
HNRNPA1,27043,15.011122566692034
HNRNPA1,27044,13.580728294678272
HNRNPA1,27045,13.77623714859398
HNRNPA1,27046,14.146363428126612
HNRNPA1,27047,15.214031264930618
HNRNPA1,27048,14.054706867145194
HNRNPA1,27049,13.617000083192634
HNRNPA1,27050,13.329581576217407
HNRNPA1,27051,13.98647389654442
HNRNPA1,27052,14.284052997920602
HNRNPA1,27053,14.153950120246463
HNRNPA1,27054,14.765441103373872
HNRNPA1,27055,13.814705194536547
HNRNPA1,27056,10.072883805542993
HNRNPA1,27057,14.360397200542932
HNRNPA1,27058,12.824681735646163
HNRNPA1,27059,13.699766066077842
HNRNPA1,27074,13.334164338738592
HNRNPA1,27075,13.27464449731128
HNRNPA1,27076,13.041695304879958
HNRNPA1,27077,13.066391324960666
HNRNPA1,27078,11.863914402005427
HNRNPA1,27079,13.72401366510358
HNRNPA1,27080,13.721187936561806
HNRNPA1,27081,14.048041210311007
HNRNPA1,27082,14.028178376156983
HNRNPA1,27083,13.92659091897936
HNRNPA1,27084,14.10479587778914
HNRNPA1,27085,13.344677922168692
HNRNPA1,27168,13.713007379491993
HNRNPA1,27169,13.516123976316512
HNRNPA1,27170,13.695499141869456
HNRNPA1,27171,13.11679428391795
HNRNPA1,27172,13.510608790942074
HNRNPA1,27173,14.094039211250076
HNRNPA1,27174,14.057882693061808
HNRNPA1,27175,13.753783037214571
HNRNPA1,27176,14.210086113763154
HNRNPA1,27177,12.554381316605678
HNRNPA1,27178,14.222711514866818
HNRNPA1,27179,15.284350475894005
HNRNPA1,27180,13.384302858561226
HNRNPA1,27181,12.51886866685429
HNRNPA1,27182,13.989976561973554
HNRNPA1,27183,13.705260600613558
HNRNPA1,27184,13.610308431818414
HNRNPA1,27185,14.033591886185237
HNRNPA1,27186,14.322655340605165
HNRNPA1,27187,12.366155712063582
HNRNPA1,27202,15.314234987608648
HNRNPA1,27203,14.09159475424816
HNRNPA1,27204,12.680013798118415
HNRNPA1,27205,13.66227279882548
HNRNPA1,27206,12.729367559039034
HNRNPA1,27207,13.511886761960815
HNRNPA1,27208,13.41208837064327
HNRNPA1,27209,13.887682671250271
HNRNPA1,27210,13.210591860571379
HNRNPA1,27211,14.61021018256714
HNRNPA1,27212,13.2362271140615
HNRNPA1,27213,14.641114989612877
HNRNPA1,27296,12.817425732544594
HNRNPA1,27297,13.179056195119157
HNRNPA1,27298,12.793236661713095
HNRNPA1,27299,13.306410073287326
HNRNPA1,27300,13.191660836383956
HNRNPA1,27301,14.669755356918527
HNRNPA1,27302,13.69787663413853
HNRNPA1,27303,13.694078704287554
HNRNPA1,27304,14.596083039595397
HNRNPA1,27305,13.241309579568544
